#chr	start	end	number_of_dms	hypermethylated_samples	hypomethylated_samples	methylation_level_CH-20-1	methylation_level_CH-20-2	methylation_level_CH-20-3	methylation_level_CH-22-1	methylation_level_CH-22-2	methylation_level_CH-26-1	methylation_level_CH-26-2	methylation_level_BH-20-1	methylation_level_BH-20-2	methylation_level_BH-22-1	methylation_level_BH-22-2	methylation_level_BH-26-1	methylation_level_BH-26-2
Sc0000000	332177	332183	3		CH-20-1,CH-22-1,CH-26-2,BH-26-1,BH-26-2	0.7669902912621359	NA	0.7445255474452555	0.6911764705882353	NA	NA	0.6555555555555556	0.7670454545454546	0.7093023255813954	NA	0.7398373983739838	0.6666666666666666	0.5588235294117647
Sc0000005	1440564	1440776	3	BH-26-1,CH-20-1,CH-22-1	CH-20-3,BH-22-1,CH-22-2,CH-26-1,CH-20-2,BH-20-1,BH-20-2	0.8791946308724832	0.7794117647058824	0.710204081632653	0.8638888888888889	0.5	0.6470588235294118	0.8384279475982532	0.8007662835249042	0.8217821782178217	0.4166666666666667	0.8164556962025317	0.8496732026143791	0.8888888888888888
Sc0000006	290952	291134	3	CH-22-1	CH-26-2,BH-26-1,BH-26-2	0.8670520231213873	NA	0.8421052631578947	0.9561855670103093	0.5263157894736842	NA	0.5609756097560976	0.8028846153846154	0.9038461538461539	0.896551724137931	0.819672131147541	0.7083333333333334	0.2857142857142857
Sc0000006	307074	307365	5	CH-22-1,CH-20-1	CH-26-2,CH-20-3,BH-20-1,BH-22-2,BH-20-2,BH-26-2,CH-26-1	0.912568306010929	0.8	0.4645669291338583	0.8850855745721271	0.9047619047619048	0.3333333333333333	0.6304347826086957	0.5666666666666667	0.5555555555555556	0.6785714285714286	0.559322033898305	0.8021978021978022	0.4772727272727273
Sc0000006	310041	310270	3	CH-20-1,CH-22-1,BH-26-1	CH-20-2,CH-20-3,BH-20-1,BH-20-2,BH-22-2	0.9731182795698925	0.358974358974359	0.1891891891891892	0.9453924914675768	NA	0.5	0.9454545454545454	0.26666666666666666	0.11363636363636363	1.0	0.12222222222222222	0.9775280898876404	0.5531914893617021
Sc0000006	325834	326098	3	CH-22-1,CH-20-1	BH-22-2,BH-26-1,CH-20-3,CH-26-1,BH-26-2,BH-20-1	0.9186991869918699	0.7222222222222222	0.47540983606557374	0.9425	0.9090909090909091	0.5	0.8769230769230769	0.4523809523809524	0.6571428571428571	0.8928571428571429	0.39285714285714285	0.8108108108108109	0.6304347826086957
Sc0000006	1419131	1419516	4	CH-20-3,CH-22-1,BH-20-1,BH-20-2	CH-22-2,BH-22-1,BH-26-2,CH-26-1	0.21428571428571427	0.23076923076923078	0.5255102040816326	0.36666666666666664	0.03260869565217391	0.0	0.07142857142857142	0.49707602339181284	0.7586206896551724	0.04132231404958678	0.28191489361702127	NA	0.021897810218978103
Sc0000009	1305641	1305721	3	BH-22-2	CH-22-2,BH-26-1,CH-22-1,BH-22-1	NA	0.8068181818181818	0.9155844155844156	0.3157894736842105	0.06976744186046512	NA	0.910377358490566	0.9020172910662824	0.8988095238095238	0.1875	0.9349593495934959	0.8745519713261649	0.9107142857142857
Sc0000010	662449	663065	5	CH-22-1,BH-20-1,BH-22-2	BH-22-1,BH-26-2,CH-22-2,CH-26-1,CH-26-2	0.7358490566037735	0.8021390374331551	0.7567567567567568	0.7443609022556391	0.3076923076923077	0.16216216216216217	0.6573275862068966	0.7496402877697842	0.7757009345794392	0.2777777777777778	0.7980456026058632	0.7452229299363057	0.5213270142180095
Sc0000011	1278824	1278828	3	CH-20-3,BH-20-1,BH-20-2	CH-22-1,CH-22-2,CH-26-2,BH-22-1,BH-26-1,BH-26-2	0.6666666666666666	0.7906976744186046	0.8407960199004975	0.5862068965517241	0.125	NA	0.6862745098039216	0.8705357142857143	0.9479166666666666	0.0	0.7644230769230769	0.5957446808510638	0.3220338983050847
Sc0000013	14325	14388	3	BH-26-1,CH-20-3,BH-22-2	CH-22-2,CH-26-1,BH-22-1,BH-26-2,CH-22-1	0.8092783505154639	0.8924731182795699	0.8751733703190014	0.765625	0.13513513513513514	0.20588235294117646	0.8429752066115702	0.8188105117565698	0.8846153846153846	0.14925373134328357	0.8807692307692307	0.9162303664921466	0.62
Sc0000013	930628	930709	3	CH-22-1,CH-20-1,CH-20-3	BH-20-1,BH-22-1,BH-22-2,CH-26-2,BH-26-1,BH-26-2	0.8985507246376812	NA	0.78125	0.8857142857142857	0.38461538461538464	NA	0.4791666666666667	0.46938775510204084	0.75	0.2777777777777778	0.6071428571428571	0.5238095238095238	0.2962962962962963
Sc0000013	1290485	1290672	3	BH-26-1,CH-26-2,CH-22-1	BH-20-1,CH-20-2	0.59375	0.07462686567164178	0.23529411764705882	0.7222222222222222	NA	NA	0.676056338028169	0.2698412698412698	0.34375	0.3076923076923077	0.34545454545454546	0.6933333333333334	0.4634146341463415
Sc0000014	721480	721746	3	BH-26-1	CH-22-1,CH-22-2,BH-22-1,BH-26-2	0.5348837209302325	0.75	0.6966292134831461	0.4666666666666667	0.0	0.0	0.6666666666666666	0.6235294117647059	0.95	0.04	0.5681818181818182	0.9074074074074074	0.273972602739726
