#chr	start	end	number_of_dms	hypermethylated_samples	hypomethylated_samples	methylation_level_CC-20-1	methylation_level_CC-22-1	methylation_level_CC-22-2	methylation_level_CC-26-1	methylation_level_CC-26-2	methylation_level_BC-20-1	methylation_level_BC-20-2	methylation_level_BC-22-1	methylation_level_BC-22-2	methylation_level_BC-26-1	methylation_level_BC-26-2
Sc0000001	916825	916903	3	CC-26-2	CC-22-2,BC-22-1	0.8	0.4166666666666667	0.4594594594594595	0.7777777777777778	0.8895800933125972	0.6875	0.7638888888888888	0.2727272727272727	0.7894736842105263	0.7325581395348837	0.861003861003861
Sc0000001	919635	919823	3	CC-26-2,BC-26-2	CC-22-1,CC-22-2,BC-22-1,BC-22-2,BC-26-1,CC-20-1,BC-20-1,BC-20-2	0.8052631578947368	0.13333333333333333	0.4945054945054945	0.9019607843137255	0.9156050955414012	0.7398373983739838	0.7783251231527094	0.37777777777777777	0.7183098591549296	0.639344262295082	0.9186991869918699
Sc0000006	307074	307362	3	CC-22-2,BC-22-2	CC-26-1,BC-20-2,BC-20-1,BC-26-1	0.7755102040816326	NA	0.8953488372093024	0.6981132075471698	0.7116564417177914	0.5647058823529412	0.6231884057971014	0.85	0.9242424242424242	0.41935483870967744	0.7796610169491526
Sc0000006	310041	310270	3	CC-26-2,BC-26-2,CC-22-2	CC-20-1,BC-20-1,BC-20-2	0.19047619047619047	NA	0.9438202247191011	0.8969072164948454	0.9039301310043668	0.2361111111111111	0.20833333333333334	0.85	0.9692307692307692	0.75	0.9854014598540146
Sc0000006	346751	346873	3	BC-20-2	CC-26-1,BC-26-2,BC-20-1	0.8545454545454545	0.7916666666666666	0.8958333333333334	0.8172413793103448	0.8048128342245989	0.7785977859778598	0.9230769230769231	0.8857142857142857	0.8571428571428571	0.7192982456140351	0.7925311203319502
Sc0000008	633588	633951	5	CC-26-2,BC-26-2	CC-22-1,CC-22-2,BC-22-1,BC-26-1	0.9363636363636364	0.3333333333333333	0.6597938144329897	0.9325396825396826	0.9288702928870293	0.7901234567901234	0.8947368421052632	0.5	0.9811320754716981	0.5539568345323741	0.9434447300771208
Sc0000011	36779	36909	3	CC-26-2	CC-22-2,BC-22-1	0.7777777777777778	0.14285714285714285	0.37777777777777777	0.7755102040816326	0.8958333333333334	0.5394736842105263	0.84375	0.5517241379310345	0.8888888888888888	0.5	0.8555555555555555
Sc0000011	1277068	1277283	3	BC-20-1	CC-22-1,BC-22-1,BC-26-1,CC-22-2	0.8205128205128205	0.0	0.0	NA	0.9354838709677419	0.8688524590163934	0.900990099009901	0.0	NA	0.0	NA
Sc0000011	1278824	1278828	3	CC-20-1,BC-20-1,BC-20-2	CC-26-1,CC-26-2,BC-26-1,CC-22-1,CC-22-2	0.8493150684931506	0.08695652173913043	0.28205128205128205	0.5652173913043478	0.7017543859649122	0.7987012987012987	0.9074074074074074	0.2857142857142857	NA	0.2	0.6666666666666666
Sc0000013	14325	14461	5	CC-26-2,BC-26-2	CC-22-1,CC-22-2,BC-22-1,BC-26-1,BC-22-2	0.8501118568232662	0.225	0.6445497630331753	0.8853503184713376	0.9335006273525721	0.8600478468899522	0.8220973782771536	0.3870967741935484	0.75	0.6076555023923444	0.9723502304147466
Sc0000014	714662	714700	3	CC-26-2	CC-22-2,BC-22-1,BC-22-2,BC-26-1,CC-22-1	0.6590909090909091	0.2	0.48	0.7236842105263158	0.9263157894736842	0.7565217391304347	0.8369565217391305	0.125	0.45454545454545453	0.42857142857142855	0.8490566037735849
Sc0000015	1271156	1271429	3	CC-26-2	CC-22-2,BC-22-1,CC-22-1,BC-26-1	0.6290322580645161	0.16666666666666666	0.2823529411764706	0.6621621621621622	0.7815126050420168	0.7478260869565218	0.78	0.05	0.6190476190476191	0.23404255319148937	0.9642857142857143
Sc0000017	33680	33754	3	BC-20-1,CC-26-2,BC-26-2	CC-22-2,CC-26-1,BC-22-2,BC-26-1,CC-22-1	0.8723404255319149	0.5925925925925926	0.6923076923076923	0.7189542483660131	0.9181446111869032	0.8789189189189189	0.840630472854641	0.7045454545454546	0.7456140350877193	0.6986301369863014	0.9130434782608695
Sc0000017	36432	36498	3	BC-20-1,BC-20-2,CC-26-2,BC-26-2	BC-22-1,BC-26-1,CC-20-1	0.8294117647058824	0.7272727272727273	0.8130434782608695	0.8592057761732852	0.8860986547085202	0.8997772828507795	0.8782608695652174	0.624113475177305	0.8944723618090452	0.673202614379085	0.8742004264392325
Sc0000022	859545	859842	3	CC-26-2,BC-26-2	CC-22-1,CC-22-2,BC-26-1	0.7628205128205128	0.2826086956521739	0.3888888888888889	0.8120300751879699	0.7772585669781932	0.7375	0.7310924369747899	0.38181818181818183	0.6363636363636364	0.6105263157894737	0.849802371541502
Sc0000025	1060267	1060328	4	BC-26-2,CC-26-2	BC-22-1,BC-26-1,CC-22-1,BC-20-2,CC-22-2	0.8	0.15789473684210525	0.7142857142857143	0.9169329073482428	0.9392265193370166	NA	0.35294117647058826	0.12	NA	0.4807692307692308	0.9447004608294931
Sc0000025	1114081	1114100	3	CC-22-2	BC-22-1,BC-26-1,CC-26-2	0.7619047619047619	NA	0.8426966292134831	0.7916666666666666	0.7024793388429752	0.7948717948717948	0.8	0.2653061224489796	0.85	0.3157894736842105	1.0
Sc0000036	649629	650020	4	CC-20-1,CC-22-2,BC-20-1,BC-22-1,BC-20-2	CC-26-1,CC-26-2,BC-26-2,BC-26-1	0.8748495788206979	0.6842105263157895	0.7807017543859649	0.6770833333333334	0.7339585389930898	0.8376470588235294	0.8275261324041812	0.8376288659793815	0.817629179331307	0.6940928270042194	0.714828897338403
Sc0000036	650515	650619	3	CC-20-1	CC-26-1,BC-26-1,CC-26-2	0.8700564971751412	NA	0.8181818181818182	0.30985915492957744	0.6057692307692307	0.7664670658682635	0.8230088495575221	0.8125	0.8823529411764706	0.29411764705882354	0.6547619047619048
Sc0000038	4665	4679	6	CC-26-1,CC-26-2,BC-26-2	CC-22-1,CC-22-2,BC-22-1,BC-22-2,BC-20-1	0.7865168539325843	0.24096385542168675	0.6635514018691588	0.8492063492063492	0.8812351543942993	0.7437185929648241	0.819672131147541	0.2711864406779661	0.803030303030303	0.6846153846153846	0.9247311827956989
Sc0000041	615200	615439	3	CC-22-2,BC-22-2,BC-22-1	BC-26-1	0.42857142857142855	0.14285714285714285	0.4444444444444444	0.03125	0.31521739130434784	0.14583333333333334	0.17142857142857143	0.3548387096774194	0.8571428571428571	0.06666666666666667	0.11764705882352941
Sc0000044	426733	426883	3	CC-20-1,BC-20-2,BC-20-1	CC-26-1,CC-22-2,BC-22-1	0.7878787878787878	NA	0.3712121212121212	0.33714285714285713	0.3076923076923077	0.7037037037037037	0.6031746031746031	0.2894736842105263	0.3333333333333333	0.4153846153846154	0.36666666666666664
Sc0000045	892977	893193	3	CC-26-2	CC-22-1,CC-22-2,BC-22-1,BC-26-1	0.8253968253968254	0.05714285714285714	0.296875	0.8024691358024691	0.8014440433212996	0.7247706422018348	0.7761194029850746	0.25	0.631578947368421	0.5	0.8429752066115702
Sc0000045	893527	893822	4	CC-26-2,BC-20-1	CC-22-1,CC-22-2,BC-22-1	0.796875	0.08695652173913043	0.36363636363636365	0.6764705882352942	0.8715596330275229	0.7735849056603774	0.82	0.08888888888888889	0.875	0.6176470588235294	0.8571428571428571
Sc0000045	894298	894505	3	CC-26-2	BC-22-1,CC-22-1	0.6190476190476191	0.20588235294117646	0.65	0.6	0.8467153284671532	0.6746987951807228	0.8409090909090909	0.12280701754385964	NA	0.3333333333333333	0.8426966292134831
Sc0000045	897122	897345	5	CC-26-2	CC-22-2,BC-22-1	0.8076923076923077	NA	0.0625	0.7466666666666667	0.9157303370786517	0.8095238095238095	0.875	0.07575757575757576	NA	0.5652173913043478	0.8108108108108109
Sc0000045	898327	898443	3	CC-26-2	CC-22-2,BC-22-1,CC-22-1,BC-26-1	0.7358490566037735	0.05	0.0	0.8777777777777778	0.8829268292682927	0.8888888888888888	0.7636363636363637	0.05714285714285714	NA	0.4444444444444444	0.9135802469135802
Sc0000045	899045	899244	3	CC-26-2,BC-26-2	CC-22-1,BC-22-1,BC-26-1,BC-22-2	0.5483870967741935	0.05263157894736842	0.41025641025641024	0.7471264367816092	0.8008298755186722	0.5648148148148148	0.7333333333333333	0.16666666666666666	0.4	0.21428571428571427	0.7
Sc0000048	886321	886498	3	CC-26-2	BC-26-1	0.7678571428571429	0.6666666666666666	0.6153846153846154	0.7291666666666666	0.9155844155844156	0.6931818181818182	0.8620689655172413	0.4666666666666667	1.0	0.1875	0.7333333333333333
Sc0000050	112583	112784	3	BC-20-1,CC-22-2	CC-22-1,BC-22-1,BC-26-1,BC-20-2,CC-26-1,CC-26-2,BC-26-2	0.776595744680851	0.3	0.8369565217391305	0.3333333333333333	0.591304347826087	0.7777777777777778	0.6590909090909091	0.30612244897959184	0.7903225806451613	0.16666666666666666	0.75
Sc0000052	824490	824532	3	CC-26-2,CC-26-1,BC-26-2	BC-22-1,BC-26-1,BC-20-1	0.0	0.1	0.0	0.765625	0.8588235294117647	0.0	NA	0.02631578947368421	NA	0.05	0.8627450980392157
Sc0000052	825058	825069	3		BC-20-1,BC-26-1,BC-22-1	NA	NA	NA	0.78	0.9696969696969697	0.07407407407407407	NA	0.0	NA	0.2564102564102564	0.8484848484848485
Sc0000052	825813	825829	3	CC-26-2,CC-26-1,BC-26-2	BC-20-1,BC-26-1,CC-20-1	0.0	NA	NA	0.6842105263157895	0.8166666666666667	0.0	NA	0.0	NA	0.10204081632653061	0.8888888888888888
Sc0000054	857225	857307	3	CC-26-2	CC-22-1,CC-22-2,BC-22-1,BC-26-1,CC-20-1,BC-20-1	0.711340206185567	0.15	0.4393939393939394	0.841025641025641	0.8480243161094225	0.7112299465240641	0.745945945945946	0.21739130434782608	0.8292682926829268	0.7363636363636363	0.8305489260143198
Sc0000058	557258	557306	3	CC-26-2	BC-26-1,BC-22-1	0.8	0.5	0.7205882352941176	0.8311688311688312	0.8846153846153846	0.5454545454545454	0.9333333333333333	0.3469387755102041	0.8709677419354839	0.28169014084507044	0.9310344827586207
Sc0000058	573141	573244	3	CC-26-2	BC-26-1	NA	NA	0.12903225806451613	NA	0.7258064516129032	0.2727272727272727	NA	0.0	NA	0.06896551724137931	0.7142857142857143
Sc0000058	573690	573787	4	CC-20-1,BC-20-1,BC-20-2,CC-26-2,BC-26-2	CC-22-1,BC-22-1,BC-26-1,CC-22-2,BC-22-2,CC-26-1	0.8133595284872298	0.375	0.6719745222929936	0.7461340206185567	0.8315041962556488	0.8186274509803921	0.8502994011976048	0.4362745098039216	0.7207207207207207	0.3804347826086957	0.7910447761194029
Sc0000070	248431	248491	3	BC-20-2	CC-22-2,BC-22-1,CC-22-1	0.8305084745762712	0.3333333333333333	0.16129032258064516	0.55	0.8785046728971962	0.8256880733944955	0.8888888888888888	0.0	NA	0.4166666666666667	NA
Sc0000077	435308	435552	3	CC-26-2,BC-26-2	CC-22-1,BC-22-1,BC-26-1,CC-22-2,BC-20-1	0.8278688524590164	0.46875	0.695364238410596	0.9461883408071748	0.9010989010989011	0.7824773413897281	0.7908163265306123	0.3617021276595745	0.7209302325581395	0.5774647887323944	0.9481481481481482
