#chr	start	end	number_of_dms	hypermethylated_samples	hypomethylated_samples	methylation_level_CC-20-1	methylation_level_CC-22-1	methylation_level_CC-22-2	methylation_level_CC-26-1	methylation_level_CC-26-2	methylation_level_CH-20-1	methylation_level_CH-20-2	methylation_level_CH-20-3	methylation_level_CH-22-1	methylation_level_CH-22-2	methylation_level_CH-26-1	methylation_level_CH-26-2	methylation_level_BC-20-1	methylation_level_BC-20-2	methylation_level_BC-22-1	methylation_level_BC-22-2	methylation_level_BC-26-1	methylation_level_BC-26-2	methylation_level_BH-20-1	methylation_level_BH-20-2	methylation_level_BH-22-1	methylation_level_BH-22-2	methylation_level_BH-26-1	methylation_level_BH-26-2
Sc0000000	756383	756425	4	BH-20-2,BC-20-1	CH-22-2,BC-22-1	0.631578947368421	0.2	0.0	NA	NA	NA	NA	0.6	NA	0.0	NA	NA	0.8	NA	0.0	NA	NA	NA	0.38461538461538464	0.8333333333333334	NA	0.5	NA	NA
Sc0000000	947524	947695	4	CH-20-1	CC-20-1,CH-20-3,BH-20-2,CC-26-2,BC-26-2,BH-26-1,CC-26-1,CH-26-2	0.8827586206896552	NA	0.9791666666666666	0.8740157480314961	0.8828828828828829	0.9583333333333334	1.0	0.8790322580645161	0.9540229885057471	NA	NA	0.8604651162790697	0.9310344827586207	0.934640522875817	1.0	0.9682539682539683	0.8823529411764706	0.8582089552238806	0.9261744966442953	0.9308176100628931	NA	0.8372093023255814	0.8547008547008547	NA
Sc0000000	948345	948456	4	BC-22-2	CC-20-1,CH-20-2,BC-20-2,BH-20-1,BH-20-2,CH-20-3	0.6666666666666666	NA	0.9090909090909091	0.9491525423728814	0.8842105263157894	0.935064935064935	0.55	0.6046511627906976	0.9236641221374046	NA	0.8	0.96875	0.8235294117647058	0.696969696969697	0.8	0.9416058394160584	1.0	0.8785046728971962	0.6634615384615384	0.7083333333333334	1.0	NA	0.9146919431279621	0.875
Sc0000000	1172253	1172367	3	BC-26-2,BH-26-1	BC-20-1,BH-20-2,BC-20-2,CH-22-1	0.8656716417910447	NA	0.8732394366197183	0.9716312056737588	0.9622641509433962	0.9565217391304348	0.9130434782608695	0.927710843373494	0.8982035928143712	NA	1.0	0.9323308270676691	0.8558558558558559	0.8741721854304636	0.9090909090909091	0.9328859060402684	0.8571428571428571	0.9495412844036697	0.8739495798319328	0.8691099476439791	NA	0.9473684210526315	0.926829268292683	1.0
Sc0000000	1351262	1351349	4	CH-20-1,CH-22-1,BC-22-2	BH-20-1,BH-22-2,CC-22-1,BC-26-1	NA	0.1095890410958904	0.7435897435897436	NA	0.8181818181818182	0.8611111111111112	0.7272727272727273	0.5789473684210527	0.8461538461538461	NA	NA	NA	0.5769230769230769	0.7272727272727273	0.22727272727272727	0.75	0.0	NA	0.4117647058823529	0.5714285714285714	0.1875	0.4230769230769231	NA	NA
Sc0000000	1354647	1354761	9	BC-26-1,BC-26-2,BH-26-1,BH-26-2,CC-26-2,CH-26-2,CC-26-1	CH-20-1,BH-22-1,BC-20-1,BH-20-1,CC-20-1,CH-22-2,CH-26-1,BC-22-1,BH-22-2,CC-22-1	0.6153846153846154	0.0	NA	0.7064220183486238	0.7511111111111111	0.2972972972972973	NA	NA	NA	0.05263157894736842	0.0	0.5833333333333334	0.2857142857142857	0.18181818181818182	0.03571428571428571	NA	0.7319587628865979	0.8285714285714286	0.0	NA	0.03937007874015748	0.1875	0.7883211678832117	0.5825242718446602
Sc0000000	1495263	1495348	3	BH-26-1,CC-26-1,CH-20-1	CH-20-2,BH-22-2,BH-20-2,CH-20-3,BC-20-2	0.7543859649122807	0.6818181818181818	0.6756756756756757	0.8723404255319149	0.8	0.7837837837837838	0.6097560975609756	0.625	0.75	NA	NA	0.8507462686567164	0.8125	0.7126436781609196	0.6333333333333333	0.8032786885245902	0.8947368421052632	0.9247311827956989	0.6785714285714286	0.6810344827586207	NA	0.5373134328358209	0.9090909090909091	0.7894736842105263
Sc0000000	1564142	1564247	3	CC-26-2,BH-26-1,CC-26-1,BC-26-2	CH-20-2,BH-20-2,CC-20-1,CH-20-3,BC-20-2,BH-20-1,BC-20-1	0.6666666666666666	0.4	0.9310344827586207	0.8976377952755905	0.7558139534883721	0.8717948717948718	0.6455696202531646	0.640625	0.8457142857142858	NA	0.9090909090909091	0.8571428571428571	0.6164383561643836	0.6936936936936937	0.8888888888888888	0.7985611510791367	1.0	0.9558823529411765	0.6850393700787402	0.6368421052631579	0.4	0.6973684210526315	0.8496732026143791	1.0
Sc0000000	1737235	1737343	3	CC-26-1,CC-26-2,BC-26-1,BC-26-2,BH-26-1	CC-20-1,CH-20-1,BH-22-2,BH-20-1,CH-20-3,BC-20-2,BH-20-2	0.7666666666666667	0.7222222222222222	0.7738095238095238	0.8551401869158879	0.8539682539682539	0.7584745762711864	0.7267441860465116	0.698744769874477	0.8026905829596412	NA	0.5625	0.7952755905511811	0.7628865979381443	0.6971830985915493	0.8214285714285714	0.8333333333333334	0.96	0.8472222222222222	0.7453874538745388	0.75	0.8048780487804879	0.7486338797814208	0.8581560283687943	0.7435897435897436
Sc0000000	1737344	1737404	3	CH-20-1,BC-22-2,CH-20-2	CC-20-1,CH-20-3,BH-20-2,CC-26-1,CH-26-2,BH-26-1,CC-26-2	0.7795275590551181	1.0	0.8382352941176471	0.7692307692307693	0.7217391304347827	0.9264705882352942	0.7934782608695652	0.7637795275590551	0.8761061946902655	NA	NA	0.75	0.8271604938271605	0.8617886178861789	0.8181818181818182	0.8736842105263158	0.7083333333333334	0.8409090909090909	0.8189655172413793	0.7933333333333333	0.7142857142857143	0.8023255813953488	0.7777777777777778	NA
